# -*- encoding: utf8 -*-
# 一级字 (3500)
翩	扁 羽
褥	衤 辱
谴	讠 遣
鹤	隺 鸟
憨	敢 心
慰	尉 心
劈	辟 刀
履	尸 彳 复
豫	予 象
缭	纟 大 丷 日 小
撼	扌 感
擂	扌 雷
操	扌 品 木
擅	扌 亶
燕	廿 丬 口 匕 灬	# 不合笔顺
蕾	艹 雷
薯	艹 署
薛	艹 丿 Y 辛
薇	艹 微
擎	敬 手
薪	艹 新
薄	艹 溥
颠	真 页
翰	龺 人 羽
噩	王 口 口 口 口
橱	木 厨
橙	木 登
橘	木 矞
整	敕 正
融	鬲 虫
瓢	票 瓜
醒	酉 星
霍	雨 隹
霎	雨 妾
辙	车 育 攵
冀	北 田 共
餐	卜 夕 又 食
嘴	口 此 角
踱	足 度
蹄	足 帝
蹂	足 柔
蟆	虫 莫
螃	虫 旁
器	口 口 犬 口 口
噪	口 品 木
鹦	婴 鸟
赠	贝 曾
默	黑 犬
黔	黑 今
镜	钅 竟
赞	先 先 贝
穆	禾 白 小 彡
篮	⺮ 监
篡	⺮ 目 大 厶
篷	⺮ 逢
篱	⺮ 离
儒	亻 需
邀	辶 敫
衡	行 鱼 大
膨	月 彭
雕	周 隹
鲸	鱼 京
磨	广 林 石
瘾	疒 隐
瘸	疒 加 肉
凝	冫 疑
辨	辛 UD 辛
辩	辛 讠 辛
糙	米 造
糖	米 唐
糕	米 羔
燃	火 然
濒	氵 频
澡	氵 品 木
激	氵 敫
懒	忄 赖
憾	忄 感
懈	忄 解
窿	穴 隆
壁	辟 土
避	辶 辟
缰	纟 三 田 田
缴	纟 敫
戴	𢦏 田 共
擦	扌 察
藉	艹 耒 昔
鞠	革 勹 米
藏	艹 臧
藐	艹 貌
檬	木 蒙
檐	木 詹
檀	木 亶
礁	石 焦
磷	石 米 舛
霜	雨 相
霞	雨 叚
瞭	目 大 丷 日 小
瞧	目 焦
瞬	目 爪 冖 舛
瞳	目 童
瞩	目 属
瞪	目 登
曙	日 署
蹋	足 日 羽
蹈	足 舀
螺	虫 累
蟋	虫 悉
蟀	虫 率
嚎	口 豪
赡	贝 詹
穗	禾 FK 心
魏	委 鬼
簧	⺮ 黄
簇	⺮ 族
繁	敏 糸
徽	彳 山 一 糸 攵
爵	爪 四 艮 寸
朦	月 蒙
臊	月 品 木
鳄	鱼 口 口 亏
癌	疒 品 山
辫	辛 纟 辛
赢	亡 口 月 贝 凡
糟	米 曹
糠	米 康
燥	火 品 木
懦	忄 需
豁	害 谷
臀	殿 月
臂	辟 月
翼	羽 田 共
骤	马 聚
藕	艹 耦
鞭	革 便
藤	艹 滕
覆	西 彳 复
瞻	目 詹
蹦	足 崩
嚣	口 口 页 口 口
镰	钅 廉
翻	番 羽
鳍	鱼 耆
鹰	广 亻 隹 鸟
瀑	氵 暴
襟	衤 禁
璧	辟 玉
戳	翟 戈
孽	薛 子
警	敬 言
蘑	艹 磨
藻	艹 澡
攀	木 乂 乂 木 大 手
曝	日 暴
蹲	足 尊
蹭	足 曾
蹬	足 登
巅	山 颠
簸	⺮ 其 皮
簿	⺮ 氵 甫 寸
蟹	解 虫
颤	亶 页
靡	广 林 非
癣	疒 鲜
瓣	辛 瓜 辛
羹	羔 美
鳖	敝 鱼
爆	火 暴
疆	弓 土 三 田 田
鬓	髟 宾
壤	土 襄
馨	声 殳 香
耀	光 翟
躁	足 品 木
蠕	虫 需
嚼	口 爵
嚷	口 襄
巍	山 魏
籍	⺮ 耒 昔
鳞	鱼 米 舛
魔	广 林 鬼
糯	米 需
灌	氵 艹 口 口 隹
譬	辟 言
蠢	春 虫 虫
霸	雨 革 月
露	雨 足 各
霹	雨 辟
躏	足 蔺
黯	黑 音
髓	骨 辶 左 月
赣	章 夂 贡
囊	一 中 冖 口 口 甘 氏
镶	钅 襄
瓤	襄 瓜
罐	缶 艹 口 口 隹
矗	直 直 直
